rxn_id	source	rxn_type	rxn_name	rxn_tech	temperature_deg_c	time_h	atmosphere	scale_umol	concentration_mmol_l	mixing	startingmat_1_cas	startingmat_1_smiles	startingmat_1_eq	startingmat_2_cas	startingmat_2_smiles	startingmat_2_eq	reagent_1_cas	reagent_1_smiles	reagent_1_eq	catalyst_1_cas	catalyst_1_smiles	catalyst_1_eq	additive_1_cas	additive_1_smiles	additive_1_eq	solvent_1_cas	solvent_1_smiles	solvent_1_fraction	solvent_2_cas	solvent_2_smiles	solvent_2_fraction	product_mono	product_di	product_non	binary
eln044720-051_1_1_c1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	93-40-3	O=C(O)CC1=CC=C(OC)C(OC)=C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_c2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	16874-33-2	O=C(O)C1OCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_c3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	53293-00-8	O=C(O)CCCC#C	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_c4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	84358-13-4	O=C(OC(C)(C)C)N1CCC(C(=O)O)CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0.02	0.97	0
eln044720-051_1_1_c5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	84358-12-3	O=C(OC(C)(C)C)N1CCCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_c6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	59378-75-5	O=C(OC(C)(C)C)N1CCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_d1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	142253-55-2	O=C(OC(C)(C)C)N1CC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_d2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	51673-83-7	O=C(O)C1OCCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.02	0	0.97	0
eln044720-051_1_1_d3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	30379-55-6	O=C(O)COCC=1C=CC=CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_d4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	5337-03-1	O=C(O)C1CCOCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.09	0	0.91	1
eln044720-051_1_1_d5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	59433-50-0	O=C(OC(C)(C)C)N1CCCC1C(=O)O	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-051_1_1_d6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	1415124-76-3	O=S(=O)(C=1C=CC=CC1)N2C=CC=3C=CN=C(Cl)C32	1	873397-34-3	O=C(O)C1COCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.02	0	0.98	0
eln044720-052_1_1_a1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	89364-31-8	O=C(O)C1COCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.43	0.03	0.55	1
eln044720-052_1_1_a2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	3721-95-7	O=C(O)C1CCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.18	0	0.82	1
eln044720-052_1_1_a3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	114012-41-8	O=C(O)C1COC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.18	0	0.83	1
eln044720-052_1_1_a4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	24537-50-6	O=C1NCCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.08	0	0.91	1
eln044720-052_1_1_a5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	98-89-5	O=C(O)C1CCCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.11	0.01	0.88	1
eln044720-052_1_1_a6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	4771-80-6	O=C(O)C1CC=CCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.07	0	0.94	1
eln044720-052_1_1_b1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	3400-45-1	O=C(O)C1CCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.07	0	0.94	1
eln044720-052_1_1_b2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	75-98-9	O=C(O)C(C)(C)C	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.01	0	0.98	0
eln044720-052_1_1_b3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	224584-18-3	O=C(O)C12CC(C1)(C2)C(F)(F)F	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.19	0.03	0.79	1
eln044720-052_1_1_b5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	122665-97-8	O=C(O)C1CCC(F)(F)CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.3	0.05	0.63	1
eln044720-052_1_1_b6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	79-09-4	O=C(O)CC	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.14	0.04	0.85	1
eln044720-052_1_1_c1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	93-40-3	O=C(O)CC1=CC=C(OC)C(OC)=C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.02	0.04	0.91	0
eln044720-052_1_1_c2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	16874-33-2	O=C(O)C1OCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.25	0	0.74	1
eln044720-052_1_1_c3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	53293-00-8	O=C(O)CCCC#C	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.08	0	0.93	1
eln044720-052_1_1_c4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	84358-13-4	O=C(OC(C)(C)C)N1CCC(C(=O)O)CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-052_1_1_c5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	84358-12-3	O=C(OC(C)(C)C)N1CCCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-052_1_1_c6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	59378-75-5	O=C(OC(C)(C)C)N1CCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.3	0.06	0.64	1
eln044720-052_1_1_d1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	142253-55-2	O=C(OC(C)(C)C)N1CC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.13	0.07	0.81	1
eln044720-052_1_1_d2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	51673-83-7	O=C(O)C1OCCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.08	0	0.92	1
eln044720-052_1_1_d3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	30379-55-6	O=C(O)COCC=1C=CC=CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.01	0.01	0.99	0
eln044720-052_1_1_d4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	5337-03-1	O=C(O)C1CCOCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.26	0	0.74	1
eln044720-052_1_1_d5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	59433-50-0	O=C(OC(C)(C)C)N1CCCC1C(=O)O	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.01	0	1	0
eln044720-052_1_1_d6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	71670-51-4	N=1C=C(C=CC1CSC2=NC=3C=C4C=CC=CC4=CC3N2)C	1	873397-34-3	O=C(O)C1COCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.28	0.02	0.7	1
eln044720-053_1_1_a1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	89364-31-8	O=C(O)C1COCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.97	0	0.02	1
eln044720-053_1_1_a2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	3721-95-7	O=C(O)C1CCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_a3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	114012-41-8	O=C(O)C1COC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.27	0.07	0.65	1
eln044720-053_1_1_a4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	24537-50-6	O=C1NCCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.05	0	0.95	0
eln044720-053_1_1_a5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	98-89-5	O=C(O)C1CCCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_a6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	4771-80-6	O=C(O)C1CC=CCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_b1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	3400-45-1	O=C(O)C1CCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_b2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	75-98-9	O=C(O)C(C)(C)C	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_b3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	224584-18-3	O=C(O)C12CC(C1)(C2)C(F)(F)F	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_b5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	122665-97-8	O=C(O)C1CCC(F)(F)CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.31	0	0.69	1
eln044720-053_1_1_b6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	79-09-4	O=C(O)CC	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.45	0.02	0.52	1
eln044720-053_1_1_c1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	93-40-3	O=C(O)CC1=CC=C(OC)C(OC)=C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_c2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	16874-33-2	O=C(O)C1OCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.96	0	0.03	1
eln044720-053_1_1_c3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	53293-00-8	O=C(O)CCCC#C	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.02	0	0.98	0
eln044720-053_1_1_c4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	84358-13-4	O=C(OC(C)(C)C)N1CCC(C(=O)O)CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_c5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	84358-12-3	O=C(OC(C)(C)C)N1CCCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_c6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	59378-75-5	O=C(OC(C)(C)C)N1CCC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0.02	0.99	0
eln044720-053_1_1_d1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	142253-55-2	O=C(OC(C)(C)C)N1CC(C(=O)O)C1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0.14	0.85	1
eln044720-053_1_1_d2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	51673-83-7	O=C(O)C1OCCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.5	0	0.49	1
eln044720-053_1_1_d3	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	30379-55-6	O=C(O)COCC=1C=CC=CC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.2	0	0.8	1
eln044720-053_1_1_d4	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	5337-03-1	O=C(O)C1CCOCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.4	0	0.6	1
eln044720-053_1_1_d5	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	59433-50-0	O=C(OC(C)(C)C)N1CCCC1C(=O)O	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0	0	1	0
eln044720-053_1_1_d6	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	883099-18-1	FC(F)(F)C=1C=C(N=CC1C2=NC=C(O2)C3=CC=C(Cl)C=C3)OC4=CC=C(Cl)C=C4	1	873397-34-3	O=C(O)C1COCCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.21	0.05	0.73	1
eln044720-054_1_1_a1	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	287978-94-3	O=C(C1=CN=C(OC2=CC=C(Cl)C=C2)C=C1C(F)(F)F)N(C3=CC=C(Cl)C(Cl)=C3)C	1	89364-31-8	O=C(O)C1COCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.21	0	0.8	1
eln044720-054_1_1_a2	in_house	alkylation	minisci	hte_screening	40	18	n2	0.5	16	st_400	287978-94-3	O=C(C1=CN=C(OC2=CC=C(Cl)C=C2)C=C1C(F)(F)F)N(C3=CC=C(Cl)C(Cl)=C3)C	1	3721-95-7	O=C(O)C1CCC1	20	7727-54-0	O=S(=O)(O)OOS(=O)(=O)O.N	6	""	""	0	""	""	0	67-68-5	O=S(C)C	0.968	7732-18-5	O	0.032	0.74	0	0.26	1
